state_FIPS,group_code,state,population_group,civ_population,labor_force,LF_PCT_POP,Employed_total,employed_PCT,Unemployed_total,Unemployed_PCT,error range
16,03,Idaho,Women,710,399,56.20,377,53.10,22,5.60,4.4 – 6.8
16,04,Idaho,White,1319,839,63.60,796,60.40,42,5.00,4.2 – 5.8
16,05,Idaho,"White, men",653,466,71.30,445,68.10,21,4.60,3.6 – 5.6
16,06,Idaho,"White, women",666,373,56.00,352,52.90,21,5.60,4.4 – 6.8
16,13,Idaho,Hispanic or Latino ethnicity,167,120,72.20,111,66.70,9,7.60,5.0 – 10.2
16,14,Idaho,"Hispanic or Latino ethnicity, men",86,71,81.70,66,76.30,5,6.70,3.6 – 9.8
16,15,Idaho,"Hispanic or Latino ethnicity, women",80,50,61.80,45,56.40,4,8.80,4.6 – 13.0
16,16,Idaho,"Married men, spouse present",410,303,73.90,293,71.50,10,3.20,2.2 – 4.2
16,17,Idaho,"Married women, spouse present",393,220,56.00,211,53.60,9,4.20,2.9 – 5.5
16,18,Idaho,Women who maintain families,60,40,67.80,37,62.80,3,7.30,3.1 – 11.5
16,19,Idaho,"Total, 16 to 19 years",90,42,46.30,35,39.10,6,15.50,9.5 – 21.5
16,20,Idaho,"Total, 20 to 24 years",119,97,81.20,90,75.30,7,7.30,4.6 – 10.0
16,21,Idaho,"Total, 25 to 34 years",250,206,82.20,195,78.00,10,5.10,3.6 – 6.6
16,22,Idaho,"Total, 35 to 44 years",221,181,82.10,173,78.50,8,4.40,2.9 – 5.9
16,23,Idaho,"Total, 45 to 54 years",209,172,82.30,167,80.00,5,2.80,1.5 – 4.1
16,24,Idaho,"Total, 55 to 64 years",221,145,65.80,138,62.50,7,4.90,3.1 – 6.7
16,25,Idaho,"Total, 65 years and over",296,53,17.80,50,16.90,2,4.70,1.8 – 7.6
16,27,Idaho,"Men, 20 to 24 years",61,51,83.50,47,77.00,4,7.80,4.0 – 11.6
16,28,Idaho,"Men, 25 to 34 years",127,116,91.90,111,87.40,6,4.90,2.9 – 6.9
16,29,Idaho,"Men, 35 to 44 years",114,106,93.40,102,89.90,4,3.80,1.9 – 5.7
16,30,Idaho,"Men, 45 to 54 years",102,95,92.40,92,89.70,3,2.90,1.2 – 4.6
16,31,Idaho,"Men, 55 to 64 years",112,82,73.40,79,70.30,3,4.20,2.0 – 6.4
16,32,Idaho,"Men, 65 years and over",139,30,21.90,29,21.00,1,4.10,0.5 – 7.7
16,33,Idaho,"Women, 16 to 19 years",48,26,54.60,23,47.50,3,12.90,6.0 – 19.8
16,34,Idaho,"Women, 20 to 24 years",58,46,78.80,43,73.50,3,6.70,3.0 – 10.4
16,35,Idaho,"Women, 25 to 34 years",124,90,72.30,85,68.40,5,5.30,2.9 – 7.7
16,36,Idaho,"Women, 35 to 44 years",107,75,70.10,71,66.40,4,5.30,2.7 – 7.9
16,37,Idaho,"Women, 45 to 54 years",107,77,72.60,75,70.60,2,2.70,0.9 – 4.5
16,38,Idaho,"Women, 55 to 64 years",109,63,57.90,59,54.60,4,5.70,2.8 – 8.6
16,40,Idaho,"White, 16 to 19 years",81,39,47.90,33,40.20,6,15.90,9.6 – 22.2
16,41,Idaho,"White, 20 to 24 years",108,88,81.90,83,76.80,6,6.20,3.6 – 8.8
16,42,Idaho,"White, 25 to 34 years",234,193,82.40,183,78.40,9,4.90,3.3 – 6.5
16,43,Idaho,"White, 35 to 44 years",206,170,82.50,162,79.00,7,4.20,2.7 – 5.7
16,44,Idaho,"White, 45 to 54 years",196,161,82.20,157,79.80,5,2.90,1.6 – 4.2
16,45,Idaho,"White, 55 to 64 years",209,138,66.30,132,63.10,7,4.80,3.0 – 6.6
16,46,Idaho,"White, 65 years and over",285,49,17.30,47,16.40,2,5.00,1.9 – 8.1
16,63,Idaho,"Hispanic or Latino ethnicity, 25 to 34 years",39,32,82.90,31,80.20,1,3.20,(2)-
16,64,Idaho,"Hispanic or Latino ethnicity, 35 to 44 years",35,27,77.40,25,72.00,2,7.00,1.9 – 12.1
17,01,Illinois,Total,9960,6246,62.70,5677,57.00,569,9.10,8.4 – 9.8
17,02,Illinois,Men,4819,3261,67.70,2981,61.90,280,8.60,7.6 – 9.6
17,03,Illinois,Women,5141,2985,58.10,2696,52.50,289,9.70,8.6 – 10.8
17,04,Illinois,White,7769,4954,63.80,4534,58.40,420,8.50,7.7 – 9.3
17,05,Illinois,"White, men",3822,2644,69.20,2439,63.80,205,7.80,6.7 – 8.9
17,06,Illinois,"White, women",3947,2311,58.50,2096,53.10,215,9.30,8.0 – 10.6
17,07,Illinois,Black or African American,1399,784,56.00,671,48.00,113,14.40,12.0 – 16.8
17,08,Illinois,"Black or African American, men",623,349,56.10,291,46.70,59,16.80,12.9 – 20.7
17,09,Illinois,"Black or African American, women",776,434,56.00,380,49.00,54,12.40,9.4 – 15.4
17,10,Illinois,Asian,650,418,64.40,393,60.50,25,6.00,3.9 – 8.1
17,11,Illinois,"Asian, men",300,222,74.00,212,70.80,10,4.40,1.9 – 6.9
17,12,Illinois,"Asian, women",350,196,56.10,181,51.70,15,7.90,4.4 – 11.4
17,13,Illinois,Hispanic or Latino ethnicity,1644,1145,69.60,1007,61.30,138,12.00,9.9 – 14.1
17,14,Illinois,"Hispanic or Latino ethnicity, men",824,654,79.30,578,70.20,75,11.50,8.8 – 14.2
17,15,Illinois,"Hispanic or Latino ethnicity, women",820,491,59.90,429,52.30,62,12.70,9.4 – 16.0
17,16,Illinois,"Married men, spouse present",2448,1796,73.30,1702,69.50,93,5.20,4.1 – 6.3
17,17,Illinois,"Married women, spouse present",2485,1475,59.30,1362,54.80,113,7.60,6.2 – 9.0
17,18,Illinois,Women who maintain families,539,393,72.90,359,66.60,34,8.70,5.7 – 11.7
17,19,Illinois,"Total, 16 to 19 years",696,240,34.50,184,26.50,56,23.30,17.1 – 29.5
17,20,Illinois,"Total, 20 to 24 years",765,518,67.70,425,55.50,93,18.00,14.3 – 21.7
17,21,Illinois,"Total, 25 to 34 years",1674,1362,81.40,1239,74.00,123,9.10,7.5 – 10.7
17,22,Illinois,"Total, 35 to 44 years",1616,1361,84.20,1275,78.90,86,6.30,4.9 – 7.7
17,23,Illinois,"Total, 45 to 54 years",1590,1315,82.70,1225,77.00,90,6.90,5.4 – 8.4
17,24,Illinois,"Total, 55 to 64 years",1613,1071,66.40,991,61.50,80,7.40,5.7 – 9.1
17,25,Illinois,"Total, 65 years and over",2006,379,18.90,339,16.90,41,10.70,7.3 – 14.1
17,26,Illinois,"Men, 16 to 19 years",344,118,34.20,90,26.20,28,23.40,14.5 – 32.3
17,27,Illinois,"Men, 20 to 24 years",390,260,66.70,212,54.40,48,18.40,13.1 – 23.7
17,28,Illinois,"Men, 25 to 34 years",838,723,86.20,658,78.50,65,9.00,6.8 – 11.2
17,29,Illinois,"Men, 35 to 44 years",797,718,90.20,673,84.40,46,6.40,4.5 – 8.3
17,30,Illinois,"Men, 45 to 54 years",782,690,88.30,645,82.60,44,6.40,4.5 – 8.3
17,31,Illinois,"Men, 55 to 64 years",773,552,71.30,518,66.90,34,6.20,4.1 – 8.3
17,32,Illinois,"Men, 65 years and over",895,201,22.40,185,20.70,15,7.70,3.8 – 11.6
17,33,Illinois,"Women, 16 to 19 years",352,123,34.80,94,26.70,28,23.20,14.5 – 31.9
17,34,Illinois,"Women, 20 to 24 years",375,258,68.70,212,56.60,45,17.60,12.4 – 22.8
17,35,Illinois,"Women, 25 to 34 years",836,640,76.60,581,69.60,58,9.10,6.7 – 11.5
17,36,Illinois,"Women, 35 to 44 years",820,642,78.30,602,73.50,40,6.20,4.2 – 8.2
17,37,Illinois,"Women, 45 to 54 years",808,625,77.30,579,71.70,46,7.30,5.1 – 9.5
17,38,Illinois,"Women, 55 to 64 years",839,520,61.90,474,56.50,46,8.80,6.2 – 11.4
17,39,Illinois,"Women, 65 years and over",1111,178,16.10,153,13.80,25,14.10,8.5 – 19.7
17,40,Illinois,"White, 16 to 19 years",515,186,36.00,147,28.50,39,20.90,14.2 – 27.6
17,41,Illinois,"White, 20 to 24 years",592,413,69.70,346,58.40,67,16.20,12.2 – 20.2
17,42,Illinois,"White, 25 to 34 years",1242,1044,84.10,958,77.20,86,8.20,6.4 – 10.0
17,43,Illinois,"White, 35 to 44 years",1244,1055,84.80,995,80.00,60,5.70,4.2 – 7.2
17,44,Illinois,"White, 45 to 54 years",1256,1053,83.90,981,78.10,72,6.90,5.3 – 8.5
17,45,Illinois,"White, 55 to 64 years",1300,897,69.10,832,64.00,65,7.30,5.5 – 9.1
17,46,Illinois,"White, 65 years and over",1621,307,18.90,275,17.00,31,10.20,6.5 – 13.9
17,48,Illinois,"Black or African American, 20 to 24 years",100,68,68.20,49,49.00,19,28.10,16.6 – 39.6
17,49,Illinois,"Black or African American, 25 to 34 years",284,203,71.70,170,59.90,33,16.40,11.3 – 21.5
17,50,Illinois,"Black or African American, 35 to 44 years",228,186,81.30,166,72.70,20,10.60,6.3 – 14.9
17,51,Illinois,"Black or African American, 45 to 54 years",190,144,75.80,131,69.00,13,9.00,4.5 – 13.5
17,52,Illinois,"Black or African American, 55 to 64 years",203,102,50.00,92,45.10,10,9.70,4.1 – 15.3
17,56,Illinois,"Asian, 25 to 34 years",121,93,76.80,89,73.80,4,3.90,0.3 – 7.5
17,57,Illinois,"Asian, 35 to 44 years",127,104,82.00,98,77.70,5,5.20,1.3 – 9.1
17,58,Illinois,"Asian, 45 to 54 years",122,100,81.90,96,79.20,3,3.30,0.1 – 6.5
17,59,Illinois,"Asian, 55 to 64 years",98,63,64.10,58,59.50,4,7.20,1.2 – 13.2
17,61,Illinois,"Hispanic or Latino ethnicity, 16 to 19 years",174,59,34.10,44,25.30,15,25.70,12.0 – 39.4
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",170,131,77.40,102,60.30,29,22.00,13.5 – 30.5
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",334,275,82.40,245,73.40,30,10.90,6.8 – 15.0
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",331,269,81.20,248,74.80,21,7.90,4.3 – 11.5
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",268,221,82.20,199,74.00,22,9.90,5.5 – 14.3
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",205,147,71.50,133,64.80,14,9.30,4.1 – 14.5
18,01,Indiana,Total,5273,3337,63.30,3100,58.80,237,7.10,6.2 – 8.0
18,02,Indiana,Men,2561,1768,69.10,1649,64.40,119,6.70,5.5 – 7.9
18,03,Indiana,Women,2712,1569,57.80,1451,53.50,118,7.50,6.2 – 8.8
18,04,Indiana,White,4512,2865,63.50,2681,59.40,184,6.40,5.5 – 7.3
18,05,Indiana,"White, men",2193,1524,69.50,1429,65.20,95,6.20,5.0 – 7.4
18,06,Indiana,"White, women",2319,1342,57.90,1252,54.00,90,6.70,5.4 – 8.0
18,07,Indiana,Black or African American,478,286,60.00,255,53.30,32,11.10,7.6 – 14.6
18,08,Indiana,"Black or African American, men",223,140,62.80,127,57.10,13,9.10,4.5 – 13.7
18,09,Indiana,"Black or African American, women",254,146,57.50,127,50.00,19,13.00,7.7 – 18.3
18,10,Indiana,Asian,129,80,61.80,73,56.20,7,9.00,3.8 – 14.2
18,13,Indiana,Hispanic or Latino ethnicity,313,217,69.50,197,63.00,20,9.30,5.6 – 13.0
18,14,Indiana,"Hispanic or Latino ethnicity, men",157,122,77.90,113,71.80,10,7.80,3.2 – 12.4
18,15,Indiana,"Hispanic or Latino ethnicity, women",156,95,61.00,84,54.20,11,11.20,4.9 – 17.5
18,16,Indiana,"Married men, spouse present",1351,978,72.40,941,69.70,37,3.80,2.6 – 5.0
18,17,Indiana,"Married women, spouse present",1387,829,59.80,782,56.40,47,5.70,4.1 – 7.3
18,18,Indiana,Women who maintain families,295,204,69.40,184,62.60,20,9.80,5.6 – 14.0
18,19,Indiana,"Total, 16 to 19 years",363,143,39.50,123,33.70,21,14.60,8.5 – 20.7
18,20,Indiana,"Total, 20 to 24 years",445,314,70.40,277,62.20,36,11.60,8.0 – 15.2
18,21,Indiana,"Total, 25 to 34 years",891,749,84.10,691,77.50,58,7.80,5.9 – 9.7
18,22,Indiana,"Total, 35 to 44 years",822,679,82.60,642,78.20,36,5.40,3.7 – 7.1
18,23,Indiana,"Total, 45 to 54 years",859,702,81.70,662,77.00,40,5.70,4.0 – 7.4
18,24,Indiana,"Total, 55 to 64 years",813,529,65.10,494,60.80,35,6.60,4.5 – 8.7
18,25,Indiana,"Total, 65 years and over",1080,222,20.60,212,19.60,10,4.50,1.8 – 7.2
18,26,Indiana,"Men, 16 to 19 years",186,70,37.50,59,31.40,11,16.20,7.0 – 25.4
18,27,Indiana,"Men, 20 to 24 years",213,156,73.20,139,64.90,18,11.30,6.2 – 16.4
18,28,Indiana,"Men, 25 to 34 years",460,416,90.40,381,82.80,35,8.40,5.7 – 11.1
18,29,Indiana,"Men, 35 to 44 years",398,362,91.00,345,86.60,17,4.80,2.6 – 7.0
18,30,Indiana,"Men, 45 to 54 years",423,372,87.90,353,83.40,19,5.20,2.9 – 7.5
18,31,Indiana,"Men, 55 to 64 years",393,276,70.20,261,66.40,15,5.40,2.7 – 8.1
18,32,Indiana,"Men, 65 years and over",487,116,23.90,112,23.10,4,3.20,0.1 – 6.3
18,33,Indiana,"Women, 16 to 19 years",177,74,41.60,64,36.20,10,13.00,5.0 – 21.0
18,34,Indiana,"Women, 20 to 24 years",232,157,67.90,139,59.80,19,11.90,6.7 – 17.1
18,35,Indiana,"Women, 25 to 34 years",431,333,77.30,310,71.90,23,7.00,4.2 – 9.8
18,36,Indiana,"Women, 35 to 44 years",424,317,74.70,298,70.20,19,6.00,3.4 – 8.6
18,37,Indiana,"Women, 45 to 54 years",436,330,75.70,309,70.90,21,6.30,3.7 – 8.9
18,38,Indiana,"Women, 55 to 64 years",419,253,60.30,233,55.50,20,7.90,4.5 – 11.3
18,39,Indiana,"Women, 65 years and over",594,106,17.80,100,16.80,6,5.90,1.4 – 10.4
18,40,Indiana,"White, 16 to 19 years",308,126,40.80,108,35.10,18,13.90,7.6 – 20.2
18,41,Indiana,"White, 20 to 24 years",353,254,71.90,227,64.40,26,10.40,6.6 – 14.2
18,42,Indiana,"White, 25 to 34 years",736,627,85.10,582,79.10,45,7.10,5.1 – 9.1
18,43,Indiana,"White, 35 to 44 years",687,575,83.70,546,79.50,28,4.90,3.1 – 6.7
18,44,Indiana,"White, 45 to 54 years",749,622,83.10,590,78.70,33,5.30,3.5 – 7.1
18,45,Indiana,"White, 55 to 64 years",698,458,65.70,432,61.90,26,5.70,3.6 – 7.8
18,46,Indiana,"White, 65 years and over",980,204,20.80,195,19.90,9,4.30,1.5 – 7.1
18,49,Indiana,"Black or African American, 25 to 34 years",109,82,75.30,75,68.90,7,8.60,2.7 – 14.5
19,01,Iowa,Total,2479,1660,66.90,1570,63.30,90,5.40,4.6 – 6.2
19,02,Iowa,Men,1226,880,71.80,833,67.90,48,5.40,4.2 – 6.6
19,03,Iowa,Women,1254,780,62.20,737,58.80,42,5.40,4.2 – 6.6
19,04,Iowa,White,2262,1519,67.10,1443,63.80,75,5.00,4.1 – 5.9
19,05,Iowa,"White, men",1112,799,71.90,760,68.40,39,4.90,3.7 – 6.1
19,06,Iowa,"White, women",1151,720,62.50,683,59.40,36,5.00,3.8 – 6.2
19,13,Iowa,Hispanic or Latino ethnicity,148,102,69.00,91,61.50,11,10.90,5.8 – 16.0
19,14,Iowa,"Hispanic or Latino ethnicity, men",83,63,76.00,57,68.10,7,10.40,4.0 – 16.8
19,16,Iowa,"Married men, spouse present",641,487,76.00,471,73.50,16,3.30,2.1 – 4.5
19,17,Iowa,"Married women, spouse present",657,441,67.10,423,64.50,17,3.90,2.5 – 5.3
19,18,Iowa,Women who maintain families,115,89,77.80,84,73.40,5,5.70,1.9 – 9.5
19,19,Iowa,"Total, 16 to 19 years",161,78,48.30,70,43.40,8,10.20,4.8 – 15.6
19,20,Iowa,"Total, 20 to 24 years",197,142,72.20,128,64.70,15,10.30,6.3 – 14.3
19,21,Iowa,"Total, 25 to 34 years",441,382,86.70,360,81.70,22,5.70,3.9 – 7.5
19,22,Iowa,"Total, 35 to 44 years",370,324,87.50,309,83.50,15,4.60,2.8 – 6.4
19,23,Iowa,"Total, 45 to 54 years",351,299,85.10,287,81.60,12,4.00,2.3 – 5.7
19,24,Iowa,"Total, 55 to 64 years",427,317,74.30,305,71.30,13,4.00,2.3 – 5.7
19,25,Iowa,"Total, 65 years and over",532,117,22.10,111,21.00,6,4.90,1.8 – 8.0
19,27,Iowa,"Men, 20 to 24 years",93,72,77.10,65,69.90,7,9.30,3.9 – 14.7
19,28,Iowa,"Men, 25 to 34 years",228,206,90.00,193,84.30,13,6.30,3.7 – 8.9
19,29,Iowa,"Men, 35 to 44 years",188,173,91.80,165,87.40,8,4.70,2.2 – 7.2
19,30,Iowa,"Men, 45 to 54 years",178,160,89.90,154,86.90,5,3.40,1.2 – 5.6
19,31,Iowa,"Men, 55 to 64 years",213,166,78.00,158,74.10,8,4.90,2.3 – 7.5
19,32,Iowa,"Men, 65 years and over",240,62,25.70,59,24.70,2,3.90,0.2 – 7.6
19,34,Iowa,"Women, 20 to 24 years",104,71,67.80,63,60.20,8,11.30,5.3 – 17.3
19,35,Iowa,"Women, 25 to 34 years",213,177,83.10,168,78.90,9,5.10,2.6 – 7.6
19,36,Iowa,"Women, 35 to 44 years",182,151,83.20,145,79.40,7,4.50,1.9 – 7.1
19,37,Iowa,"Women, 45 to 54 years",173,139,80.10,132,76.30,7,4.70,2.0 – 7.4
19,38,Iowa,"Women, 55 to 64 years",215,152,70.70,147,68.60,5,3.10,0.9 – 5.3
19,40,Iowa,"White, 16 to 19 years",147,73,49.40,65,44.40,7,10.20,4.6 – 15.8
19,41,Iowa,"White, 20 to 24 years",169,126,74.70,116,68.90,10,7.90,4.1 – 11.7
19,42,Iowa,"White, 25 to 34 years",384,341,88.70,322,83.90,19,5.40,3.5 – 7.3
19,43,Iowa,"White, 35 to 44 years",331,289,87.20,278,83.90,11,3.80,2.1 – 5.5
19,44,Iowa,"White, 45 to 54 years",313,269,85.90,258,82.40,11,4.10,2.3 – 5.9
19,45,Iowa,"White, 55 to 64 years",409,307,74.90,295,72.00,12,3.80,2.1 – 5.5
19,46,Iowa,"White, 65 years and over",509,114,22.50,109,21.40,6,5.00,1.9 – 8.1
20,01,Kansas,Total,2234,1503,67.30,1417,63.40,86,5.70,4.9 – 6.5
20,02,Kansas,Men,1093,792,72.50,746,68.30,46,5.80,4.6 – 7.0
20,03,Kansas,Women,1141,711,62.30,671,58.80,40,5.60,4.4 – 6.8
20,04,Kansas,White,1955,1328,67.90,1253,64.10,75,5.60,4.7 – 6.5
20,05,Kansas,"White, men",953,705,73.90,665,69.70,40,5.70,4.5 – 6.9
20,06,Kansas,"White, women",1002,623,62.30,589,58.80,35,5.60,4.3 – 6.9
20,07,Kansas,Black or African American,123,76,61.60,70,57.00,6,7.60,3.5 – 11.7
20,13,Kansas,Hispanic or Latino ethnicity,258,201,77.80,187,72.30,14,7.10,4.1 – 10.1
20,14,Kansas,"Hispanic or Latino ethnicity, men",125,107,85.60,100,80.20,7,6.30,2.4 – 10.2
20,15,Kansas,"Hispanic or Latino ethnicity, women",134,94,70.60,87,64.80,8,8.10,3.5 – 12.7
20,16,Kansas,"Married men, spouse present",592,443,74.90,426,72.00,17,3.90,2.6 – 5.2
20,17,Kansas,"Married women, spouse present",573,361,63.00,347,60.60,13,3.70,2.3 – 5.1
20,18,Kansas,Women who maintain families,117,86,73.20,81,69.10,5,5.60,2.1 – 9.1
20,19,Kansas,"Total, 16 to 19 years",153,81,52.80,70,45.60,11,13.60,7.9 – 19.3
20,20,Kansas,"Total, 20 to 24 years",194,149,76.60,133,68.60,16,10.50,6.8 – 14.2
20,21,Kansas,"Total, 25 to 34 years",415,359,86.40,339,81.70,19,5.40,3.7 – 7.1
20,22,Kansas,"Total, 35 to 44 years",318,274,86.30,262,82.40,13,4.60,2.8 – 6.4
20,23,Kansas,"Total, 45 to 54 years",318,272,85.50,262,82.50,10,3.60,2.0 – 5.2
20,24,Kansas,"Total, 55 to 64 years",380,263,69.10,250,65.70,13,4.80,2.9 – 6.7
20,25,Kansas,"Total, 65 years and over",457,107,23.30,102,22.30,5,4.50,1.6 – 7.4
20,27,Kansas,"Men, 20 to 24 years",100,75,75.30,67,66.70,9,11.50,6.1 – 16.9
20,28,Kansas,"Men, 25 to 34 years",216,197,90.90,186,85.80,11,5.60,3.3 – 7.9
20,29,Kansas,"Men, 35 to 44 years",154,142,92.30,136,88.20,6,4.50,2.0 – 7.0
20,30,Kansas,"Men, 45 to 54 years",165,148,89.80,142,85.90,6,4.30,1.9 – 6.7
20,31,Kansas,"Men, 55 to 64 years",184,136,73.70,129,70.20,7,4.80,2.2 – 7.4
20,32,Kansas,"Men, 65 years and over",201,57,28.50,55,27.40,2,3.80,0.2 – 7.4
20,34,Kansas,"Women, 20 to 24 years",94,73,78.00,67,70.60,7,9.50,4.5 – 14.5
20,35,Kansas,"Women, 25 to 34 years",199,162,81.50,154,77.30,8,5.20,2.7 – 7.7
20,36,Kansas,"Women, 35 to 44 years",163,132,80.70,126,76.90,6,4.60,2.0 – 7.2
20,37,Kansas,"Women, 45 to 54 years",152,123,81.00,120,78.80,3,2.70,0.7 – 4.7
20,38,Kansas,"Women, 55 to 64 years",196,127,64.70,121,61.60,6,4.80,2.1 – 7.5
20,39,Kansas,"Women, 65 years and over",256,49,19.20,47,18.20,3,5.20,0.7 – 9.7
20,40,Kansas,"White, 16 to 19 years",131,67,51.50,59,45.20,8,12.20,6.3 – 18.1
20,41,Kansas,"White, 20 to 24 years",164,129,79.00,115,70.10,15,11.30,7.2 – 15.4
20,42,Kansas,"White, 25 to 34 years",358,312,87.30,297,82.90,15,5.00,3.2 – 6.8
20,43,Kansas,"White, 35 to 44 years",276,241,87.40,230,83.50,11,4.50,2.6 – 6.4
20,44,Kansas,"White, 45 to 54 years",272,237,87.10,228,83.90,9,3.70,2.0 – 5.4
20,45,Kansas,"White, 55 to 64 years",336,241,71.60,228,68.00,12,5.10,3.1 – 7.1
20,46,Kansas,"White, 65 years and over",419,101,24.00,96,22.90,5,4.50,1.5 – 7.5
20,63,Kansas,"Hispanic or Latino ethnicity, 25 to 34 years",73,62,84.70,58,79.10,4,6.60,1.5 – 11.7
21,01,Kentucky,Total,3508,2014,57.40,1879,53.60,134,6.70,5.6 – 7.8
21,02,Kentucky,Men,1691,1079,63.80,1003,59.30,77,7.10,5.5 – 8.7
21,03,Kentucky,Women,1816,934,51.40,877,48.30,58,6.20,4.6 – 7.8
21,04,Kentucky,White,3101,1758,56.70,1650,53.20,107,6.10,5.0 – 7.2
21,05,Kentucky,"White, men",1497,951,63.50,887,59.20,64,6.80,5.2 – 8.4
21,06,Kentucky,"White, women",1603,806,50.30,763,47.60,43,5.30,3.7 – 6.9
21,07,Kentucky,Black or African American,271,168,62.10,148,54.80,20,11.80,7.7 – 15.9
21,08,Kentucky,"Black or African American, men",132,82,62.20,74,56.30,8,9.50,4.1 – 14.9
21,09,Kentucky,"Black or African American, women",139,86,62.10,74,53.30,12,14.10,7.7 – 20.5
21,13,Kentucky,Hispanic or Latino ethnicity,116,84,72.40,80,69.00,4,4.70,0.8 – 8.6
21,16,Kentucky,"Married men, spouse present",919,641,69.70,615,66.90,26,4.00,2.5 – 5.5
21,17,Kentucky,"Married women, spouse present",950,534,56.10,508,53.50,26,4.80,3.0 – 6.6
21,18,Kentucky,Women who maintain families,182,112,61.70,101,55.50,11,10.10,4.3 – 15.9
21,20,Kentucky,"Total, 20 to 24 years",270,183,67.50,159,59.00,23,12.70,7.6 – 17.8
21,21,Kentucky,"Total, 25 to 34 years",563,444,78.80,405,72.00,39,8.70,6.0 – 11.4
21,22,Kentucky,"Total, 35 to 44 years",559,445,79.60,424,75.80,21,4.70,2.7 – 6.7
21,23,Kentucky,"Total, 45 to 54 years",530,397,74.90,380,71.80,16,4.10,2.1 – 6.1
21,24,Kentucky,"Total, 55 to 64 years",583,329,56.60,315,54.10,14,4.30,2.1 – 6.5
21,25,Kentucky,"Total, 65 years and over",781,143,18.40,136,17.40,7,5.20,1.5 – 8.9
21,27,Kentucky,"Men, 20 to 24 years",125,91,72.40,79,63.10,12,12.70,5.5 – 19.9
21,28,Kentucky,"Men, 25 to 34 years",266,224,84.20,200,75.10,24,10.80,6.6 – 15.0
21,29,Kentucky,"Men, 35 to 44 years",298,261,87.60,251,84.20,10,3.90,1.5 – 6.3
21,30,Kentucky,"Men, 45 to 54 years",250,203,81.10,194,77.70,9,4.20,1.4 – 7.0
21,31,Kentucky,"Men, 55 to 64 years",285,180,63.20,172,60.40,8,4.50,1.5 – 7.5
21,32,Kentucky,"Men, 65 years and over",355,86,24.20,81,22.70,5,6.30,1.1 – 11.5
21,34,Kentucky,"Women, 20 to 24 years",145,92,63.30,80,55.30,12,12.60,5.5 – 19.7
21,35,Kentucky,"Women, 25 to 34 years",297,220,74.00,205,69.10,14,6.60,3.3 – 9.9
21,36,Kentucky,"Women, 35 to 44 years",261,183,70.40,173,66.30,11,5.90,2.4 – 9.4
21,37,Kentucky,"Women, 45 to 54 years",280,194,69.30,186,66.50,8,4.00,1.2 – 6.8
21,38,Kentucky,"Women, 55 to 64 years",298,150,50.20,143,48.20,6,4.00,0.9 – 7.1
21,41,Kentucky,"White, 20 to 24 years",223,152,68.40,133,59.90,19,12.40,6.9 – 17.9
21,42,Kentucky,"White, 25 to 34 years",463,363,78.60,334,72.10,30,8.20,5.3 – 11.1
21,43,Kentucky,"White, 35 to 44 years",483,392,81.30,378,78.30,14,3.60,1.8 – 5.4
21,44,Kentucky,"White, 45 to 54 years",469,347,74.00,334,71.10,13,3.90,1.9 – 5.9
21,45,Kentucky,"White, 55 to 64 years",539,304,56.40,291,54.00,13,4.30,2.0 – 6.6
21,46,Kentucky,"White, 65 years and over",732,135,18.40,128,17.40,7,5.40,1.5 – 9.3
22,01,Louisiana,Total,3581,2080,58.10,1906,53.20,174,8.40,7.5 – 9.3
22,02,Louisiana,Men,1694,1083,64.00,990,58.40,94,8.70,7.4 – 10.0
22,03,Louisiana,Women,1887,997,52.80,917,48.60,80,8.00,6.8 – 9.2
22,04,Louisiana,White,2306,1347,58.40,1256,54.50,91,6.80,5.8 – 7.8
22,05,Louisiana,"White, men",1119,748,66.90,697,62.30,51,6.90,5.6 – 8.2
22,06,Louisiana,"White, women",1187,599,50.50,559,47.10,40,6.60,5.1 – 8.1
22,07,Louisiana,Black or African American,1120,646,57.70,572,51.00,74,11.50,9.7 – 13.3
22,08,Louisiana,"Black or African American, men",498,288,57.80,251,50.30,37,13.00,10.1 – 15.9
22,09,Louisiana,"Black or African American, women",622,358,57.50,321,51.60,37,10.30,8.0 – 12.6
22,10,Louisiana,Asian,74,44,59.10,41,54.80,3,7.20,3.5 – 10.9
22,13,Louisiana,Hispanic or Latino ethnicity,199,129,64.80,117,58.60,12,9.60,6.1 – 13.1
22,14,Louisiana,"Hispanic or Latino ethnicity, men",103,83,80.10,76,73.90,6,7.70,3.7 – 11.7
22,15,Louisiana,"Hispanic or Latino ethnicity, women",96,47,48.50,41,42.30,6,12.90,6.1 – 19.7
22,16,Louisiana,"Married men, spouse present",841,584,69.40,555,66.00,29,5.00,3.7 – 6.3
22,17,Louisiana,"Married women, spouse present",824,459,55.70,432,52.40,27,5.80,4.2 – 7.4
22,18,Louisiana,Women who maintain families,285,180,63.30,166,58.40,14,7.70,4.8 – 10.6
22,19,Louisiana,"Total, 16 to 19 years",245,67,27.20,56,22.80,11,16.30,9.4 – 23.2
